"customer_id","customer_name","email","signup_date","customer_segment","state","region_id"
779,Lucas Wilson,customer0779@example.com,2025-02-11,Consumer,MA,1
780,Mia Brown,customer0780@example.com,2024-08-26,Small Business,GA,2
781,Aiden Brown,customer0781@example.com,2025-07-15,Consumer,NM,4
782,Mason Martinez,customer0782@example.com,2025-02-25,Small Business,TX,4
783,Sophia Lee,customer0783@example.com,2022-05-03,Consumer,NM,4
784,Sophia Martin,customer0784@example.com,2023-11-17,Consumer,NM,4
785,Ryan Martinez,customer0785@example.com,2023-12-06,Consumer,CA,5
786,Jack Davis,customer0786@example.com,2025-03-27,Consumer,WI,3
787,Mason Taylor,customer0787@example.com,2023-10-28,Small Business,VA,2
788,Olivia Moore,customer0788@example.com,2025-06-10,Consumer,AZ,4
789,Aria Jackson,customer0789@example.com,2025-07-16,Consumer,VA,2
790,Olivia Lee,customer0790@example.com,2023-12-05,Consumer,PA,1
791,Lucas Lewis,customer0791@example.com,2025-08-13,Consumer,MN,3
792,Owen White,customer0792@example.com,2024-07-11,Consumer,OH,3
793,Mia Wilson,customer0793@example.com,2025-09-17,Consumer,NJ,1
794,Liam Moore,customer0794@example.com,2022-07-30,Consumer,VA,2
795,Emma Patel,customer0795@example.com,2024-03-24,Consumer,CA,5
796,Lucas Lewis,customer0796@example.com,2022-11-15,Consumer,MA,1
797,Ethan Wilson,customer0797@example.com,2023-08-05,Consumer,OH,3
798,Leo Lee,customer0798@example.com,2022-02-28,Consumer,NC,2
799,Aiden Martin,customer0799@example.com,2025-01-12,Corporate,WI,3
800,Mia Harris,customer0800@example.com,2022-12-29,Consumer,OK,4
801,Zoe White,customer0801@example.com,2025-08-03,Consumer,OR,5
802,Aiden Harris,customer0802@example.com,2023-04-11,Small Business,MN,3
803,Nora Jackson,customer0803@example.com,2023-06-17,Consumer,IL,3
804,Leo Brown,customer0804@example.com,2023-12-06,Consumer,CT,1
805,Aiden Thompson,customer0805@example.com,2023-09-06,Consumer,MA,1
806,Jack Wilson,customer0806@example.com,2022-01-15,Consumer,OH,3
807,Ryan Jackson,customer0807@example.com,2024-03-19,Consumer,OK,4
808,Ethan Martinez,customer0808@example.com,2022-06-12,Consumer,AZ,4
809,Jack Martinez,customer0809@example.com,2023-08-07,Consumer,UT,5
810,Zoe Davis,customer0810@example.com,2022-05-21,Consumer,MI,3
811,Ella Lewis,customer0811@example.com,2024-07-16,Consumer,CT,1
812,Noah Thomas,customer0812@example.com,2022-02-09,Consumer,NV,4
813,Liam Garcia,customer0813@example.com,2023-08-01,Consumer,MA,1
814,Ethan Johnson,customer0814@example.com,2022-11-05,Consumer,NY,1
815,Zoe Anderson,customer0815@example.com,2024-10-17,Corporate,MN,3
816,Aria Johnson,customer0816@example.com,2022-10-27,Consumer,MA,1
817,Ryan Thompson,customer0817@example.com,2023-01-07,Consumer,PA,1
818,Ava Garcia,customer0818@example.com,2023-05-25,Consumer,OK,4
819,Emma Davis,customer0819@example.com,2024-08-01,Small Business,FL,2
820,Noah Thompson,customer0820@example.com,2024-03-07,Small Business,OR,5
821,Liam Smith,customer0821@example.com,2025-01-30,Consumer,MI,3
822,Mason Davis,customer0822@example.com,2024-01-09,Corporate,AZ,4
823,Ethan Jackson,customer0823@example.com,2023-10-27,Consumer,PA,1
824,Sophia Moore,customer0824@example.com,2023-05-13,Consumer,CA,5
825,Aiden Lewis,customer0825@example.com,2022-11-14,Consumer,CA,5
826,Liam Thompson,customer0826@example.com,2022-07-07,Small Business,NC,2
827,Emma Taylor,customer0827@example.com,2025-08-13,Consumer,CT,1
828,Mia Thompson,customer0828@example.com,2023-04-22,Consumer,CT,1
829,Ella Davis,customer0829@example.com,2022-02-13,Small Business,MI,3
830,Lucas Smith,customer0830@example.com,2024-09-20,Small Business,TN,2
831,Ryan Thompson,customer0831@example.com,2023-01-24,Consumer,WI,3
832,Aria Martin,customer0832@example.com,2023-07-18,Small Business,WI,3
833,Liam Johnson,customer0833@example.com,2024-12-23,Consumer,OR,5
834,Ryan Taylor,customer0834@example.com,2024-07-18,Consumer,WI,3
835,Liam Patel,customer0835@example.com,2025-06-23,Small Business,NV,4
836,Aria Johnson,customer0836@example.com,2025-09-10,Corporate,VA,2
837,Leo Thompson,customer0837@example.com,2025-02-03,Consumer,NC,2
838,Zoe Thomas,customer0838@example.com,2022-08-15,Consumer,IL,3
839,Mia Lee,customer0839@example.com,2022-03-06,Consumer,MA,1
840,Sophia Smith,customer0840@example.com,2025-03-15,Consumer,VA,2
841,Leo Lewis,customer0841@example.com,2025-12-07,Consumer,TX,4
842,Ethan Lewis,customer0842@example.com,2022-05-26,Consumer,OH,3
843,Olivia Martin,customer0843@example.com,2025-08-01,Consumer,NV,4
844,Nora Smith,customer0844@example.com,2025-06-17,Consumer,TX,4
845,Mason Johnson,customer0845@example.com,2023-03-19,Corporate,NJ,1
846,Ethan Harris,customer0846@example.com,2024-02-29,Consumer,CT,1
847,Owen Lee,customer0847@example.com,2025-02-17,Small Business,VA,2
848,Owen Taylor,customer0848@example.com,2025-10-13,Consumer,MA,1
849,Liam Lee,customer0849@example.com,2025-01-31,Consumer,PA,1
850,Ryan Lewis,customer0850@example.com,2024-06-26,Corporate,NC,2
851,Aria Taylor,customer0851@example.com,2024-04-24,Small Business,CO,5
852,Jack Wilson,customer0852@example.com,2025-02-27,Consumer,MN,3
853,Lucas Taylor,customer0853@example.com,2024-07-15,Consumer,CO,5
854,Emma Anderson,customer0854@example.com,2025-05-05,Consumer,NY,1
855,Ava Anderson,customer0855@example.com,2023-03-31,Consumer,MI,3
856,Lucas Harris,customer0856@example.com,2024-11-13,Consumer,CT,1
857,Sophia Smith,customer0857@example.com,2024-07-31,Consumer,GA,2
858,Nora Clark,customer0858@example.com,2023-05-27,Consumer,MI,3
859,Owen Moore,customer0859@example.com,2025-03-11,Corporate,NJ,1
860,Aiden Lee,customer0860@example.com,2024-09-26,Small Business,WI,3
861,Jack Anderson,customer0861@example.com,2022-03-18,Small Business,CT,1
862,Olivia Smith,customer0862@example.com,2023-11-16,Consumer,OK,4
863,Sophia Wilson,customer0863@example.com,2025-08-29,Small Business,TX,4
864,Emma Anderson,customer0864@example.com,2024-12-09,Consumer,NV,4
865,Mia Thomas,customer0865@example.com,2024-10-25,Small Business,WA,5
866,Leah Martin,customer0866@example.com,2025-05-03,Consumer,NJ,1
867,Zoe Anderson,customer0867@example.com,2024-03-18,Consumer,NC,2
868,Aiden Clark,customer0868@example.com,2022-04-11,Consumer,PA,1
869,Leah White,customer0869@example.com,2024-06-08,Small Business,NY,1
870,Aiden Harris,customer0870@example.com,2023-02-10,Consumer,TN,2
871,Ryan Lewis,customer0871@example.com,2024-12-09,Consumer,FL,2
872,Zoe Thomas,customer0872@example.com,2025-11-03,Corporate,IL,3
873,Zoe Jackson,customer0873@example.com,2024-01-19,Consumer,PA,1
874,Jack Patel,customer0874@example.com,2023-09-17,Consumer,MI,3
875,Ella Lewis,customer0875@example.com,2022-10-26,Consumer,WA,5
876,Nora Brown,customer0876@example.com,2022-06-25,Consumer,FL,2
877,Jack Brown,customer0877@example.com,2023-08-13,Consumer,FL,2
878,Ella Thompson,customer0878@example.com,2022-02-16,Consumer,WI,3
879,Noah Harris,customer0879@example.com,2024-12-07,Small Business,TN,2
880,Jack Brown,customer0880@example.com,2025-11-24,Small Business,TX,4
881,Owen White,customer0881@example.com,2022-03-31,Consumer,TX,4
882,Noah Lewis,customer0882@example.com,2023-07-10,Consumer,IL,3
883,Leah Martinez,customer0883@example.com,2025-09-19,Small Business,PA,1
884,Ava Anderson,customer0884@example.com,2025-08-22,Consumer,MA,1
885,Sophia Thomas,customer0885@example.com,2024-09-19,Small Business,UT,5
886,Liam Davis,customer0886@example.com,2024-10-22,Corporate,CT,1
887,Emma Wilson,customer0887@example.com,2024-12-20,Consumer,MA,1
888,Liam Patel,customer0888@example.com,2023-12-12,Small Business,NM,4
889,Ethan White,customer0889@example.com,2023-07-19,Small Business,MI,3
890,Ava Harris,customer0890@example.com,2023-07-28,Consumer,NM,4
891,Mia Johnson,customer0891@example.com,2024-02-22,Consumer,NV,4
892,Zoe Wilson,customer0892@example.com,2025-03-19,Consumer,NC,2
893,Aria Martin,customer0893@example.com,2025-01-15,Consumer,WA,5
894,Ryan Davis,customer0894@example.com,2022-10-10,Consumer,UT,5
895,Zoe Brown,customer0895@example.com,2025-09-05,Corporate,GA,2
896,Olivia Harris,customer0896@example.com,2024-12-27,Corporate,IL,3
897,Aria Brown,customer0897@example.com,2022-03-02,Small Business,VA,2
898,Mason Martin,customer0898@example.com,2025-07-28,Corporate,NM,4
899,Noah Garcia,customer0899@example.com,2022-09-27,Consumer,TN,2
900,Lucas Lewis,customer0900@example.com,2025-03-07,Consumer,UT,5
901,Ethan Patel,customer0901@example.com,2024-01-06,Consumer,VA,2
902,Leo Lewis,customer0902@example.com,2024-08-18,Small Business,NC,2
903,Leah Thompson,customer0903@example.com,2024-08-28,Consumer,GA,2
904,Emma Jackson,customer0904@example.com,2022-01-31,Corporate,VA,2
905,Noah Davis,customer0905@example.com,2022-05-16,Consumer,VA,2
906,Aiden Thomas,customer0906@example.com,2024-07-26,Corporate,CO,5
907,Emma Lewis,customer0907@example.com,2024-02-19,Small Business,OK,4
908,Owen Lewis,customer0908@example.com,2025-01-03,Consumer,CA,5
909,Sophia Martin,customer0909@example.com,2024-07-24,Small Business,CA,5
910,Leo Harris,customer0910@example.com,2024-03-21,Corporate,FL,2
911,Leah White,customer0911@example.com,2025-07-15,Corporate,WA,5
912,Ella Moore,customer0912@example.com,2023-09-16,Small Business,MI,3
913,Liam Jackson,customer0913@example.com,2023-08-26,Consumer,TX,4
914,Mia Martin,customer0914@example.com,2025-08-16,Consumer,UT,5
915,Liam Clark,customer0915@example.com,2025-11-26,Consumer,MA,1
916,Aria Martin,customer0916@example.com,2022-02-21,Consumer,NV,4
917,Ella Johnson,customer0917@example.com,2023-05-28,Consumer,GA,2
918,Olivia Garcia,customer0918@example.com,2025-12-17,Consumer,PA,1
919,Leo Moore,customer0919@example.com,2024-11-13,Consumer,NY,1
920,Ryan Moore,customer0920@example.com,2022-03-31,Small Business,NM,4
921,Mia Lee,customer0921@example.com,2022-10-24,Consumer,CA,5
922,Mason Anderson,customer0922@example.com,2024-07-02,Consumer,AZ,4
923,Mia Davis,customer0923@example.com,2022-01-08,Consumer,PA,1
924,Ella Thompson,customer0924@example.com,2024-10-18,Consumer,NJ,1
925,Aiden Wilson,customer0925@example.com,2023-03-21,Consumer,CO,5
926,Zoe Martin,customer0926@example.com,2022-06-12,Consumer,TX,4
927,Ryan Martinez,customer0927@example.com,2025-06-23,Consumer,GA,2
928,Liam Brown,customer0928@example.com,2022-04-23,Consumer,NJ,1
929,Emma Clark,customer0929@example.com,2025-05-20,Consumer,FL,2
930,Sophia Jackson,customer0930@example.com,2023-01-01,Consumer,PA,1
931,Jack Clark,customer0931@example.com,2025-02-25,Consumer,CO,5
932,Nora Smith,customer0932@example.com,2022-07-10,Small Business,OR,5
933,Leah Johnson,customer0933@example.com,2024-05-25,Small Business,IL,3
934,Aiden Brown,customer0934@example.com,2022-09-07,Small Business,MI,3
935,Leo Jackson,customer0935@example.com,2024-12-10,Consumer,OH,3
936,Emma Garcia,customer0936@example.com,2025-03-16,Small Business,UT,5
937,Aiden Lewis,customer0937@example.com,2025-12-18,Consumer,CT,1
938,Lucas White,customer0938@example.com,2025-03-23,Corporate,MI,3
939,Jack Clark,customer0939@example.com,2024-10-13,Consumer,VA,2
940,Liam Lewis,customer0940@example.com,2023-04-22,Small Business,AZ,4
941,Sophia Patel,customer0941@example.com,2024-08-10,Consumer,NJ,1
942,Jack Jackson,customer0942@example.com,2024-04-27,Consumer,NC,2
943,Noah Patel,customer0943@example.com,2025-08-04,Consumer,OR,5
944,Olivia Anderson,customer0944@example.com,2023-09-07,Consumer,MI,3
945,Sophia Thomas,customer0945@example.com,2023-12-01,Consumer,CT,1
946,Ava Lee,customer0946@example.com,2023-02-02,Consumer,OR,5
947,Aiden Smith,customer0947@example.com,2025-08-15,Consumer,AZ,4
948,Ryan Thomas,customer0948@example.com,2024-08-05,Small Business,OK,4
949,Leo Anderson,customer0949@example.com,2025-03-03,Small Business,PA,1
950,Ryan Patel,customer0950@example.com,2023-03-03,Consumer,OR,5
951,Olivia Brown,customer0951@example.com,2023-07-29,Small Business,MI,3
952,Ryan Lee,customer0952@example.com,2025-03-15,Consumer,AZ,4
953,Sophia Anderson,customer0953@example.com,2025-12-15,Small Business,CA,5
954,Zoe Johnson,customer0954@example.com,2024-10-14,Small Business,MI,3
955,Mason Davis,customer0955@example.com,2024-12-11,Consumer,TX,4
956,Emma Davis,customer0956@example.com,2022-07-09,Consumer,IL,3
957,Leo Brown,customer0957@example.com,2023-01-25,Consumer,OK,4
958,Mason Thomas,customer0958@example.com,2022-10-21,Small Business,CA,5
959,Mia Davis,customer0959@example.com,2022-03-16,Consumer,UT,5
960,Ava Anderson,customer0960@example.com,2022-04-01,Small Business,CT,1
961,Aria Martin,customer0961@example.com,2022-04-05,Consumer,PA,1
962,Owen Anderson,customer0962@example.com,2025-08-01,Corporate,PA,1
963,Noah Anderson,customer0963@example.com,2023-07-21,Consumer,VA,2
964,Lucas Brown,customer0964@example.com,2022-11-19,Consumer,NJ,1
965,Ryan White,customer0965@example.com,2022-07-29,Consumer,OR,5
966,Aria Martinez,customer0966@example.com,2022-10-17,Corporate,OR,5
967,Ethan Lee,customer0967@example.com,2022-05-26,Consumer,OR,5
968,Ella Smith,customer0968@example.com,2022-09-24,Consumer,CA,5
969,Leah Smith,customer0969@example.com,2022-06-26,Consumer,NY,1
970,Owen Martin,customer0970@example.com,2025-06-16,Consumer,OR,5
971,Ryan Johnson,customer0971@example.com,2024-08-11,Consumer,FL,2
972,Sophia Martin,customer0972@example.com,2023-09-28,Small Business,OK,4
973,Ethan Wilson,customer0973@example.com,2022-10-22,Small Business,NV,4
974,Nora Moore,customer0974@example.com,2023-01-11,Small Business,MI,3
975,Ella Thompson,customer0975@example.com,2022-03-03,Consumer,IL,3
976,Aiden Martin,customer0976@example.com,2022-12-16,Consumer,MI,3
977,Owen Brown,customer0977@example.com,2024-11-06,Consumer,CA,5
978,Ryan Johnson,customer0978@example.com,2023-09-11,Consumer,MN,3
979,Zoe Wilson,customer0979@example.com,2025-06-25,Consumer,WA,5
980,Leah Johnson,customer0980@example.com,2023-11-29,Consumer,NV,4
981,Zoe Clark,customer0981@example.com,2023-12-02,Consumer,AZ,4
982,Olivia Clark,customer0982@example.com,2024-09-23,Consumer,TN,2
983,Aria Harris,customer0983@example.com,2022-07-19,Small Business,AZ,4
984,Leah Johnson,customer0984@example.com,2025-05-10,Consumer,WI,3
985,Aria Thompson,customer0985@example.com,2025-08-13,Small Business,TX,4
986,Mia Clark,customer0986@example.com,2025-07-26,Small Business,GA,2
987,Ella Harris,customer0987@example.com,2023-08-20,Consumer,TN,2
988,Noah Davis,customer0988@example.com,2025-10-27,Small Business,NM,4
989,Mason Jackson,customer0989@example.com,2023-12-07,Corporate,UT,5
990,Jack White,customer0990@example.com,2024-04-07,Small Business,PA,1
991,Nora Harris,customer0991@example.com,2022-04-19,Consumer,CT,1
992,Sophia Anderson,customer0992@example.com,2022-03-05,Consumer,WI,3
993,Aria Moore,customer0993@example.com,2024-04-11,Consumer,NV,4
994,Liam Thompson,customer0994@example.com,2022-10-12,Consumer,VA,2
995,Zoe Brown,customer0995@example.com,2023-08-14,Corporate,OH,3
996,Ava Johnson,customer0996@example.com,2025-08-20,Consumer,VA,2
997,Mia Johnson,customer0997@example.com,2022-10-09,Consumer,OK,4
998,Jack Jackson,customer0998@example.com,2025-06-30,Consumer,NV,4
999,Ryan Martin,customer0999@example.com,2024-02-27,Consumer,AZ,4
1000,Jack Patel,customer1000@example.com,2025-03-29,Consumer,AZ,4
1001,Lucas Jackson,customer1001@example.com,2025-01-23,Consumer,CA,5
1002,Owen Thompson,customer1002@example.com,2025-12-14,Consumer,CT,1
1003,Olivia Brown,customer1003@example.com,2024-12-14,Corporate,NM,4
1004,Leo Johnson,customer1004@example.com,2024-12-07,Corporate,TX,4
1005,Aiden Johnson,customer1005@example.com,2025-11-01,Consumer,TN,2
1006,Jack Smith,customer1006@example.com,2023-12-05,Consumer,IL,3
1007,Ella White,customer1007@example.com,2024-08-18,Consumer,NM,4
1008,Nora Anderson,customer1008@example.com,2023-08-16,Consumer,NV,4
1009,Owen Martinez,customer1009@example.com,2022-05-06,Consumer,WI,3
1010,Owen Smith,customer1010@example.com,2025-09-06,Corporate,TN,2
1011,Mason Thompson,customer1011@example.com,2022-06-18,Consumer,NJ,1
1012,Lucas Brown,customer1012@example.com,2025-06-15,Consumer,MI,3
1013,Sophia Lewis,customer1013@example.com,2022-12-24,Corporate,NY,1
1014,Nora Lee,customer1014@example.com,2023-06-20,Small Business,AZ,4
1015,Liam White,customer1015@example.com,2022-03-09,Consumer,TX,4
1016,Jack Brown,customer1016@example.com,2024-10-12,Small Business,VA,2
1017,Ethan Martin,customer1017@example.com,2025-07-29,Consumer,NV,4
1018,Emma Martinez,customer1018@example.com,2022-08-26,Consumer,MN,3
1019,Aiden Anderson,customer1019@example.com,2024-09-02,Small Business,NV,4
1020,Leah Moore,customer1020@example.com,2024-08-29,Consumer,TN,2
1021,Ava Anderson,customer1021@example.com,2024-07-08,Consumer,NM,4
1022,Emma Garcia,customer1022@example.com,2024-12-24,Consumer,CO,5
1023,Lucas Thomas,customer1023@example.com,2023-07-08,Consumer,CA,5
1024,Owen Moore,customer1024@example.com,2024-08-02,Small Business,OH,3
1025,Noah White,customer1025@example.com,2023-11-23,Small Business,WA,5
1026,Ryan Patel,customer1026@example.com,2025-10-09,Consumer,IL,3
1027,Zoe Garcia,customer1027@example.com,2024-12-11,Consumer,MA,1
1028,Ethan Anderson,customer1028@example.com,2023-05-31,Consumer,IL,3
1029,Olivia Smith,customer1029@example.com,2025-05-01,Consumer,WA,5
1030,Sophia Garcia,customer1030@example.com,2022-06-26,Small Business,WA,5
1031,Owen Lee,customer1031@example.com,2022-08-16,Small Business,NM,4
1032,Ella Johnson,customer1032@example.com,2025-08-01,Consumer,MI,3
1033,Aria Martinez,customer1033@example.com,2022-11-28,Small Business,NM,4
1034,Leah Moore,customer1034@example.com,2023-11-13,Corporate,PA,1
1035,Liam Martin,customer1035@example.com,2022-05-23,Consumer,OH,3
1036,Leah Lee,customer1036@example.com,2025-08-14,Consumer,WA,5
1037,Zoe Davis,customer1037@example.com,2025-06-11,Consumer,CO,5
1038,Sophia Smith,customer1038@example.com,2022-05-30,Consumer,MI,3
1039,Ava Thompson,customer1039@example.com,2022-11-01,Consumer,TX,4
1040,Leah Martinez,customer1040@example.com,2022-11-07,Small Business,MA,1
1041,Ava White,customer1041@example.com,2025-12-20,Corporate,CO,5
1042,Zoe Moore,customer1042@example.com,2022-05-24,Consumer,TX,4
1043,Aiden Garcia,customer1043@example.com,2025-03-07,Consumer,NM,4
1044,Mason Moore,customer1044@example.com,2022-04-24,Consumer,IL,3
1045,Ryan Thomas,customer1045@example.com,2022-06-14,Small Business,MI,3
1046,Liam Harris,customer1046@example.com,2022-03-22,Corporate,GA,2
1047,Leah Garcia,customer1047@example.com,2025-07-15,Small Business,MN,3
1048,Ella Davis,customer1048@example.com,2022-10-14,Consumer,NJ,1
1049,Ethan Thompson,customer1049@example.com,2024-03-07,Consumer,UT,5
1050,Aiden Harris,customer1050@example.com,2024-07-09,Corporate,IL,3
1051,Aria Smith,customer1051@example.com,2023-11-23,Small Business,NJ,1
1052,Sophia Davis,customer1052@example.com,2025-09-01,Small Business,OK,4
1053,Mia Clark,customer1053@example.com,2023-04-23,Corporate,CA,5
1054,Aiden Patel,customer1054@example.com,2024-08-23,Corporate,TN,2
1055,Ethan Brown,customer1055@example.com,2022-01-30,Consumer,NJ,1
1056,Sophia Martin,customer1056@example.com,2025-06-05,Consumer,WI,3
1057,Sophia Garcia,customer1057@example.com,2024-10-15,Consumer,CT,1
1058,Olivia Davis,customer1058@example.com,2024-05-22,Consumer,VA,2
1059,Sophia Clark,customer1059@example.com,2025-01-22,Consumer,OH,3
1060,Owen Lee,customer1060@example.com,2023-11-19,Consumer,PA,1
1061,Zoe Lee,customer1061@example.com,2025-11-27,Consumer,GA,2
1062,Ethan Clark,customer1062@example.com,2022-03-25,Consumer,NV,4
1063,Liam Patel,customer1063@example.com,2024-09-24,Consumer,TX,4
1064,Olivia Clark,customer1064@example.com,2023-08-05,Consumer,VA,2
1065,Noah Brown,customer1065@example.com,2025-08-03,Consumer,VA,2
1066,Ethan Lee,customer1066@example.com,2025-06-04,Small Business,NV,4
1067,Aiden Lewis,customer1067@example.com,2022-06-30,Consumer,NC,2
1068,Zoe Patel,customer1068@example.com,2025-02-16,Consumer,IL,3
1069,Sophia Lewis,customer1069@example.com,2024-01-12,Small Business,UT,5
1070,Ethan Martin,customer1070@example.com,2025-07-06,Consumer,OR,5
1071,Noah Garcia,customer1071@example.com,2022-11-02,Small Business,MA,1
1072,Liam Lee,customer1072@example.com,2025-10-04,Corporate,TX,4
1073,Mason Davis,customer1073@example.com,2024-06-09,Consumer,WI,3
1074,Emma Garcia,customer1074@example.com,2022-04-18,Corporate,AZ,4
1075,Ava Thompson,customer1075@example.com,2024-11-20,Consumer,GA,2
1076,Owen Clark,customer1076@example.com,2023-10-30,Consumer,NM,4
1077,Sophia Thomas,customer1077@example.com,2023-04-12,Consumer,VA,2
1078,Leah Wilson,customer1078@example.com,2022-05-31,Consumer,VA,2
1079,Zoe Brown,customer1079@example.com,2023-03-19,Corporate,MA,1
1080,Leah Taylor,customer1080@example.com,2022-10-07,Consumer,GA,2
1081,Lucas Davis,customer1081@example.com,2023-11-19,Consumer,WI,3
1082,Lucas Brown,customer1082@example.com,2022-08-16,Small Business,MA,1
1083,Liam Thomas,customer1083@example.com,2023-03-27,Corporate,NV,4
1084,Jack Lee,customer1084@example.com,2025-03-29,Corporate,GA,2
1085,Zoe White,customer1085@example.com,2024-09-28,Small Business,NY,1
1086,Aiden Martin,customer1086@example.com,2023-07-26,Consumer,CO,5
1087,Ethan Thomas,customer1087@example.com,2024-06-08,Consumer,TN,2
1088,Owen Patel,customer1088@example.com,2024-05-05,Corporate,FL,2
1089,Leo Smith,customer1089@example.com,2024-05-21,Consumer,OK,4
1090,Ella Thompson,customer1090@example.com,2023-05-08,Consumer,NJ,1
1091,Noah Brown,customer1091@example.com,2024-01-05,Consumer,TX,4
1092,Aiden Anderson,customer1092@example.com,2022-11-28,Small Business,CT,1
1093,Ava Martin,customer1093@example.com,2024-08-07,Small Business,CO,5
1094,Nora Martin,customer1094@example.com,2025-12-12,Consumer,FL,2
1095,Aria White,customer1095@example.com,2022-03-08,Consumer,NM,4
1096,Ryan Clark,customer1096@example.com,2023-03-01,Small Business,CA,5
1097,Aria Smith,customer1097@example.com,2024-11-20,Corporate,OR,5
1098,Sophia Moore,customer1098@example.com,2024-01-19,Consumer,NJ,1
1099,Nora Lee,customer1099@example.com,2025-08-20,Consumer,IL,3
1100,Noah Brown,customer1100@example.com,2023-11-17,Consumer,CA,5
1101,Owen Davis,customer1101@example.com,2023-04-07,Consumer,NM,4
1102,Zoe Martinez,customer1102@example.com,2022-04-22,Consumer,OR,5
1103,Aiden White,customer1103@example.com,2024-12-14,Small Business,OK,4
1104,Ryan Anderson,customer1104@example.com,2024-07-14,Consumer,CA,5
1105,Ella Johnson,customer1105@example.com,2022-06-14,Consumer,GA,2
1106,Olivia Garcia,customer1106@example.com,2022-12-04,Consumer,OH,3
1107,Mia Davis,customer1107@example.com,2024-12-02,Corporate,TX,4
1108,Zoe Harris,customer1108@example.com,2022-09-28,Consumer,MN,3
1109,Ava Anderson,customer1109@example.com,2023-01-23,Consumer,AZ,4
1110,Aria Jackson,customer1110@example.com,2025-03-31,Consumer,OR,5
1111,Owen White,customer1111@example.com,2025-01-28,Consumer,NM,4
1112,Mia Anderson,customer1112@example.com,2022-12-18,Small Business,WA,5
1113,Nora Anderson,customer1113@example.com,2022-04-07,Consumer,NM,4
1114,Liam Lewis,customer1114@example.com,2022-11-26,Small Business,NM,4
1115,Liam Brown,customer1115@example.com,2022-11-27,Consumer,FL,2
1116,Owen Brown,customer1116@example.com,2024-06-21,Consumer,OH,3
1117,Ryan Smith,customer1117@example.com,2025-09-25,Consumer,NC,2
1118,Nora Martin,customer1118@example.com,2025-01-10,Corporate,TN,2
1119,Sophia Patel,customer1119@example.com,2024-04-08,Corporate,OH,3
1120,Aria Brown,customer1120@example.com,2022-01-09,Corporate,NV,4
1121,Aria Anderson,customer1121@example.com,2024-08-28,Corporate,UT,5
1122,Owen Martin,customer1122@example.com,2023-11-25,Small Business,VA,2
1123,Mia Harris,customer1123@example.com,2022-08-28,Consumer,MA,1
1124,Ethan Martin,customer1124@example.com,2024-01-02,Consumer,CA,5
1125,Noah Clark,customer1125@example.com,2024-12-14,Consumer,OR,5
1126,Ava Johnson,customer1126@example.com,2025-01-07,Small Business,FL,2
1127,Leah Davis,customer1127@example.com,2024-10-01,Consumer,UT,5
1128,Emma Taylor,customer1128@example.com,2024-03-25,Consumer,CO,5
1129,Leah Taylor,customer1129@example.com,2022-01-25,Consumer,MI,3
1130,Ella Harris,customer1130@example.com,2022-06-29,Consumer,MN,3
1131,Ella Anderson,customer1131@example.com,2022-12-02,Small Business,OK,4
1132,Mia Clark,customer1132@example.com,2025-05-09,Consumer,AZ,4
1133,Aiden White,customer1133@example.com,2023-11-18,Consumer,WI,3
1134,Olivia Patel,customer1134@example.com,2024-04-18,Consumer,NM,4
1135,Liam Harris,customer1135@example.com,2024-08-04,Small Business,AZ,4
1136,Liam Moore,customer1136@example.com,2023-08-16,Consumer,FL,2
1137,Owen Anderson,customer1137@example.com,2024-10-08,Consumer,MN,3
1138,Ava Patel,customer1138@example.com,2022-11-12,Consumer,VA,2
1139,Mason Jackson,customer1139@example.com,2023-01-03,Consumer,NY,1
1140,Sophia Martinez,customer1140@example.com,2024-10-06,Corporate,NJ,1
1141,Nora Clark,customer1141@example.com,2024-09-11,Consumer,OR,5
1142,Sophia Taylor,customer1142@example.com,2024-11-15,Small Business,TX,4
1143,Liam Clark,customer1143@example.com,2022-04-30,Consumer,MN,3
1144,Nora Lee,customer1144@example.com,2022-04-19,Consumer,VA,2
1145,Emma Anderson,customer1145@example.com,2023-08-21,Consumer,IL,3
1146,Noah Lee,customer1146@example.com,2022-07-13,Consumer,WA,5
1147,Aria Thomas,customer1147@example.com,2025-11-03,Small Business,OR,5
1148,Sophia Harris,customer1148@example.com,2025-04-02,Consumer,OH,3
1149,Mia White,customer1149@example.com,2023-07-31,Consumer,MA,1
1150,Aria Lee,customer1150@example.com,2022-07-29,Consumer,NV,4
1151,Noah Harris,customer1151@example.com,2025-06-10,Small Business,TN,2
1152,Ryan Garcia,customer1152@example.com,2024-05-04,Consumer,CA,5
1153,Mia Patel,customer1153@example.com,2024-09-09,Consumer,PA,1
1154,Ella Lewis,customer1154@example.com,2024-12-07,Small Business,NC,2
1155,Mason Patel,customer1155@example.com,2022-08-31,Consumer,GA,2
1156,Mason Brown,customer1156@example.com,2023-03-06,Consumer,FL,2
1157,Sophia Johnson,customer1157@example.com,2022-02-08,Small Business,OK,4
1158,Noah Garcia,customer1158@example.com,2022-03-09,Small Business,CT,1
1159,Emma Thompson,customer1159@example.com,2022-09-01,Corporate,CA,5
1160,Mason Patel,customer1160@example.com,2022-07-17,Small Business,CT,1
1161,Owen Davis,customer1161@example.com,2023-01-14,Small Business,FL,2
1162,Mia Martinez,customer1162@example.com,2025-04-02,Consumer,NY,1
1163,Jack Wilson,customer1163@example.com,2024-10-31,Consumer,CA,5
